"Fecha","Último","Apertura","Máximo","Mínimo","% var."
"18.08.2023","62,875","63,250","63,250","62,875","-0,59%"
"17.08.2023","63,250","63,875","63,875","63,250","-0,98%"
"16.08.2023","63,875","63,875","63,875","63,875","0,00%"
"15.08.2023","63,875","64,875","64,875","63,875","-1,54%"
"14.08.2023","64,875","65,000","65,000","64,875","-0,19%"
"11.08.2023","65,000","65,000","65,000","65,000","0,00%"
"10.08.2023","65,000","65,625","65,625","65,000","-0,95%"
"09.08.2023","65,625","66,000","66,000","65,625","-0,57%"
"08.08.2023","66,000","66,500","66,500","66,000","-0,75%"
"07.08.2023","66,500","66,250","66,500","66,250","0,38%"
"04.08.2023","66,250","66,875","66,875","66,250","-0,93%"
"03.08.2023","66,875","67,250","67,250","66,875","-0,56%"
"02.08.2023","67,250","68,000","68,000","67,250","-1,10%"
"01.08.2023","68,000","68,875","68,875","68,000","-1,27%"
"31.07.2023","68,875","68,875","68,875","68,875","0,00%"
"28.07.2023","68,875","68,625","68,875","68,625","0,36%"
"27.07.2023","68,625","68,250","68,625","68,250","0,55%"
"26.07.2023","68,250","67,875","68,250","67,875","0,55%"
"25.07.2023","67,875","68,500","68,500","67,875","-0,37%"
"24.07.2023","68,125","67,375","68,500","67,375","1,11%"
"21.07.2023","67,375","67,750","67,750","67,375","-0,55%"
"20.07.2023","67,750","68,000","68,000","67,750","-0,37%"
"19.07.2023","68,000","67,750","68,000","67,750","0,37%"
"18.07.2023","67,750","67,250","67,750","67,250","0,74%"
"17.07.2023","67,250","66,375","67,250","66,375","1,32%"
"14.07.2023","66,375","66,000","66,375","66,000","0,57%"
"13.07.2023","66,000","63,375","66,000","63,375","4,14%"
"12.07.2023","63,375","63,000","63,375","63,000","0,60%"
"11.07.2023","63,000","63,000","63,000","63,000","0,00%"
"10.07.2023","63,000","62,875","63,000","62,875","0,20%"
"07.07.2023","62,875","63,125","63,125","62,875","-0,40%"
"06.07.2023","63,125","63,125","63,125","63,125","0,00%"
"05.07.2023","63,125","63,625","63,625","63,125","-0,79%"
"04.07.2023","63,625","63,625","63,625","63,625","0,00%"
"03.07.2023","63,625","63,375","63,625","63,375","0,39%"
"30.06.2023","63,375","63,125","63,375","63,125","0,40%"
"29.06.2023","63,125","63,875","63,875","63,125","-1,17%"
"28.06.2023","63,875","63,500","63,875","63,500","0,59%"
"27.06.2023","63,500","63,750","63,750","63,500","-0,39%"
"26.06.2023","63,750","63,500","63,750","63,500","0,39%"
"23.06.2023","63,500","63,750","63,750","63,500","-0,39%"
"22.06.2023","63,750","64,125","64,125","63,750","-0,58%"
"21.06.2023","64,125","64,250","64,250","64,125","-0,19%"
"20.06.2023","64,250","64,125","64,250","64,125","0,19%"
"19.06.2023","64,125","64,125","64,125","64,125","0,00%"
"16.06.2023","64,125","64,125","64,125","64,125","0,00%"
"15.06.2023","64,125","64,625","64,625","64,125","-0,77%"
"14.06.2023","64,625","64,000","64,625","64,000","0,98%"
"13.06.2023","64,000","63,750","64,000","63,750","0,39%"
"12.06.2023","63,750","62,875","63,750","62,875","1,39%"
"09.06.2023","62,875","62,500","62,875","62,500","0,60%"
"08.06.2023","62,500","62,000","62,500","62,000","0,81%"
"07.06.2023","62,000","62,000","62,000","62,000","0,00%"
"06.06.2023","62,000","59,750","62,000","59,750","3,77%"
"05.06.2023","59,750","59,750","59,750","59,750","0,00%"
"02.06.2023","59,750","59,875","59,875","59,750","-0,21%"
"01.06.2023","59,875","59,750","59,875","59,750","0,21%"
"31.05.2023","59,750","59,500","59,750","59,500","0,42%"
"30.05.2023","59,500","60,375","60,375","59,500","-1,45%"
"29.05.2023","60,375","60,375","60,375","60,375","0,00%"
"26.05.2023","60,375","59,625","60,375","59,625","1,26%"
"25.05.2023","59,625","59,750","59,750","59,625","-0,21%"
"24.05.2023","59,750","60,625","60,625","59,750","-1,44%"
"23.05.2023","60,625","60,500","60,625","60,500","0,21%"
"22.05.2023","60,500","60,125","60,500","60,125","0,62%"
"19.05.2023","60,125","59,875","60,125","59,875","0,42%"
"18.05.2023","59,875","60,875","60,875","59,875","-1,64%"
"17.05.2023","60,875","61,000","61,000","60,875","-0,20%"
"16.05.2023","61,000","60,625","61,000","60,625","0,62%"
"15.05.2023","60,625","60,750","60,750","60,625","-0,21%"
"12.05.2023","60,750","60,000","60,750","60,000","1,25%"
"11.05.2023","60,000","59,500","60,000","59,500","0,84%"
"10.05.2023","59,500","59,000","59,500","59,000","0,85%"
"09.05.2023","59,000","58,500","59,000","58,500","0,85%"
"08.05.2023","58,500","58,000","58,500","58,000","0,86%"
"05.05.2023","58,000","56,000","58,000","56,000","3,57%"
"04.05.2023","56,000","56,125","56,125","56,000","-0,22%"
"03.05.2023","56,125","56,750","56,750","56,125","-1,10%"
"02.05.2023","56,750","56,375","56,750","56,375","0,67%"
"01.05.2023","56,375","57,250","57,250","56,375","-1,53%"
"28.04.2023","57,250","59,125","59,125","57,250","-3,17%"
"27.04.2023","59,125","59,750","59,750","59,125","-1,05%"
"26.04.2023","59,750","59,625","59,750","59,625","0,21%"
"25.04.2023","59,625","61,000","61,000","59,625","10,93%"
"24.04.2023","53,750","53,750","61,000","53,750","0,00%"
"21.04.2023","53,750","53,000","53,750","53,000","1,42%"
"20.04.2023","53,000","50,500","53,000","50,500","4,95%"
"19.04.2023","50,500","48,000","50,500","48,000","5,21%"
"18.04.2023","48,000","48,000","48,000","48,000","0,00%"
"17.04.2023","48,000","46,000","48,000","46,000","4,35%"
"14.04.2023","46,000","46,375","46,375","46,000","-0,81%"
"13.04.2023","46,375","46,750","46,750","46,375","-0,80%"
"12.04.2023","46,750","47,375","47,375","46,750","-1,32%"
"11.04.2023","47,375","48,000","48,000","47,375","-1,30%"
"10.04.2023","48,000","48,500","48,500","48,000","-1,03%"
"07.04.2023","48,500","48,500","48,500","48,500","0,00%"
"06.04.2023","48,500","49,500","49,500","48,500","-2,02%"
"05.04.2023","49,500","51,000","51,000","49,500","-2,94%"
"04.04.2023","51,000","51,750","51,750","51,000","-1,45%"
"03.04.2023","51,750","52,750","52,750","51,750","-1,90%"
"31.03.2023","52,750","52,750","52,750","52,750","0,00%"
"30.03.2023","52,750","54,250","54,250","52,750","-2,76%"
"29.03.2023","54,250","55,125","55,125","54,250","-1,59%"
"28.03.2023","55,125","57,750","57,750","55,125","-4,55%"
"27.03.2023","57,750","57,250","57,750","57,250","0,87%"
"24.03.2023","57,250","56,875","57,250","56,875","0,66%"
"23.03.2023","56,875","57,000","57,000","56,875","-0,22%"
"22.03.2023","57,000","58,000","58,000","57,000","-1,72%"
"21.03.2023","58,000","61,625","61,625","58,000","-5,88%"
"20.03.2023","61,625","61,625","61,625","61,625","0,00%"
"17.03.2023","61,625","61,500","61,625","61,500","0,20%"
"16.03.2023","61,500","64,125","64,125","61,500","-4,09%"
"15.03.2023","64,125","64,125","64,125","64,125","0,00%"
"14.03.2023","64,125","64,500","64,500","64,125","-0,58%"
"13.03.2023","64,500","67,000","67,000","64,500","-3,73%"
"10.03.2023","67,000","66,500","67,000","66,500","0,75%"
"09.03.2023","66,500","69,500","69,500","66,500","-4,32%"
"08.03.2023","69,500","69,875","69,875","69,500","-0,54%"
"07.03.2023","69,875","69,875","69,875","69,875","0,00%"
"06.03.2023","69,875","69,750","69,875","69,750","0,18%"
"03.03.2023","69,750","69,875","69,875","69,750","-0,18%"
"02.03.2023","69,875","70,375","70,375","69,875","-0,71%"
"01.03.2023","70,375","71,000","71,000","70,375","-0,88%"
"28.02.2023","71,000","71,000","71,000","71,000","0,00%"
"27.02.2023","71,000","70,625","71,000","70,625","0,53%"
"24.02.2023","70,625","70,500","70,625","70,500","0,18%"
"23.02.2023","70,500","70,875","70,875","70,500","-0,53%"
"22.02.2023","70,875","71,250","71,250","70,875","-0,53%"
"21.02.2023","71,250","71,625","71,625","71,250","-0,52%"
"20.02.2023","71,625","71,625","71,625","71,625","0,00%"
"17.02.2023","71,625","72,000","72,000","71,625","-0,52%"
"16.02.2023","72,000","71,875","72,000","71,875","0,17%"
"15.02.2023","71,875","72,125","72,125","71,875","-0,35%"
"14.02.2023","72,125","72,500","72,500","72,125","-0,52%"
"13.02.2023","72,500","73,000","73,000","72,500","-0,68%"
"10.02.2023","73,000","74,500","74,500","73,000","-2,01%"
"09.02.2023","74,500","74,500","74,500","74,500","0,00%"
"08.02.2023","74,500","74,750","74,750","74,500","-0,33%"
"07.02.2023","74,750","75,000","75,000","74,750","-0,33%"
"06.02.2023","75,000","76,125","76,125","75,000","-1,48%"
"03.02.2023","76,125","75,875","76,125","75,875","0,33%"
"02.02.2023","75,875","75,875","75,875","75,875","0,00%"
"01.02.2023","75,875","76,500","76,500","75,875","-0,82%"
"31.01.2023","76,500","76,750","76,750","76,500","-0,33%"
"30.01.2023","76,750","76,500","76,750","76,500","0,33%"
"27.01.2023","76,500","76,750","76,750","76,500","-0,33%"
"26.01.2023","76,750","76,750","76,750","76,750","0,00%"
"25.01.2023","76,750","77,875","77,875","76,750","-1,44%"
"24.01.2023","77,875","76,625","77,875","76,625","1,63%"
"23.01.2023","76,625","76,750","76,750","76,625","-0,16%"
"20.01.2023","76,750","76,375","76,750","76,375","0,49%"
"19.01.2023","76,375","75,625","76,375","75,625","0,99%"
"18.01.2023","75,625","75,500","75,625","75,500","0,17%"
"17.01.2023","75,500","72,000","75,500","72,000","4,86%"
"16.01.2023","72,000","72,000","72,000","72,000","-4,48%"
"13.01.2023","75,375","73,000","75,375","72,000","3,25%"
"12.01.2023","73,000","77,875","77,875","73,000","-6,26%"
"11.01.2023","77,875","78,625","78,625","77,875","-0,95%"
"10.01.2023","78,625","79,500","79,500","78,625","-1,10%"
"09.01.2023","79,500","79,500","79,500","79,500","0,00%"
"06.01.2023","79,500","80,375","80,375","79,500","-1,09%"
"05.01.2023","80,375","80,375","80,375","80,375","0,00%"
"04.01.2023","80,375","80,875","80,875","80,375","-0,62%"
"03.01.2023","80,875","80,375","80,875","80,375","0,62%"
"02.01.2023","80,375","80,375","80,375","80,375","0,00%"
"30.12.2022","80,375","80,500","80,500","80,375","-0,16%"
"29.12.2022","80,500","80,500","80,500","80,500","0,00%"
"28.12.2022","80,500","80,500","80,500","80,500","0,00%"
"27.12.2022","80,500","81,000","81,000","80,500","-0,62%"
"26.12.2022","81,000","81,000","81,000","81,000","0,00%"
"23.12.2022","81,000","80,875","81,000","80,875","0,15%"
"22.12.2022","80,875","80,875","80,875","80,875","0,00%"
"21.12.2022","80,875","80,375","80,875","80,375","0,62%"
"20.12.2022","80,375","80,875","80,875","80,375","-0,62%"
"19.12.2022","80,875","80,250","80,875","80,250","0,78%"
"16.12.2022","80,250","80,500","80,500","80,250","-0,31%"
"15.12.2022","80,500","80,125","80,500","80,125","0,47%"
"14.12.2022","80,125","79,750","80,125","79,750","0,47%"
"13.12.2022","79,750","79,750","79,750","79,750","0,00%"
"12.12.2022","79,750","79,125","79,750","79,125","0,79%"
"09.12.2022","79,125","78,875","79,125","78,875","0,32%"
"08.12.2022","78,875","79,000","79,000","78,875","-0,16%"
"07.12.2022","79,000","78,500","79,000","78,500","0,64%"
"06.12.2022","78,500","78,250","78,500","78,250","0,32%"
"05.12.2022","78,250","78,750","78,750","78,250","-0,63%"
"02.12.2022","78,750","77,750","78,750","77,750","1,29%"
"01.12.2022","77,750","78,000","78,000","77,750","0,00%"
"30.11.2022","77,750","77,250","78,000","77,250","0,65%"
"29.11.2022","77,250","77,250","77,250","77,250","0,16%"
"28.11.2022","77,125","77,125","77,250","77,125","0,00%"
"25.11.2022","77,125","77,250","77,250","77,125","-0,16%"
"24.11.2022","77,250","77,250","77,250","77,250","0,00%"
"23.11.2022","77,250","77,000","77,250","77,000","0,32%"
"22.11.2022","77,000","77,000","77,000","77,000","0,49%"
"21.11.2022","76,625","77,250","77,250","76,625","-0,81%"
"18.11.2022","77,250","77,000","77,250","77,000","-0,16%"
"17.11.2022","77,375","76,500","77,375","76,500","1,14%"
"16.11.2022","76,500","76,125","76,500","76,125","0,49%"
"15.11.2022","76,125","76,125","76,125","76,125","0,00%"
"14.11.2022","76,125","76,125","76,125","76,125","0,00%"
"11.11.2022","76,125","75,500","76,125","75,500","0,83%"
"10.11.2022","75,500","76,375","76,375","75,500","-1,15%"
"09.11.2022","76,375","76,750","76,750","76,375","-0,49%"
"08.11.2022","76,750","76,375","76,750","76,375","0,49%"
"07.11.2022","76,375","76,500","76,500","76,375","-0,16%"
"04.11.2022","76,500","78,375","78,375","76,500","-2,39%"
"03.11.2022","78,375","77,750","78,375","77,750","0,80%"
"02.11.2022","77,750","78,000","78,000","77,750","-0,32%"
"01.11.2022","78,000","78,625","78,625","78,000","-0,79%"
"31.10.2022","78,625","78,625","78,625","78,625","0,00%"
"28.10.2022","78,625","78,750","78,750","78,625","-0,16%"
"27.10.2022","78,750","77,750","78,750","77,750","1,29%"
"26.10.2022","77,750","77,750","77,750","77,750","0,00%"
"25.10.2022","77,750","77,625","77,750","77,625","0,16%"
"24.10.2022","77,625","77,625","77,625","77,625","0,00%"
"21.10.2022","77,625","77,875","77,875","77,625","-0,32%"
"20.10.2022","77,875","77,875","77,875","77,875","0,00%"
"19.10.2022","77,875","77,625","77,875","77,625","0,32%"
"18.10.2022","77,625","77,500","77,625","77,500","0,16%"
"17.10.2022","77,500","77,250","77,500","77,250","0,32%"
"14.10.2022","77,250","77,875","77,875","77,250","-0,80%"
"13.10.2022","77,875","78,375","78,375","77,875","-0,64%"
"12.10.2022","78,375","78,500","78,500","78,375","-0,16%"
"11.10.2022","78,500","78,500","78,500","78,500","0,00%"
"10.10.2022","78,500","78,500","78,500","78,500","0,00%"
"07.10.2022","78,500","78,500","78,500","78,500","0,00%"
"06.10.2022","78,500","78,875","78,875","78,500","-0,48%"
"05.10.2022","78,875","78,500","78,875","78,500","0,48%"
"04.10.2022","78,500","78,250","78,500","78,250","0,32%"
"03.10.2022","78,250","78,000","78,250","78,000","0,32%"
"30.09.2022","78,000","78,250","78,250","78,000","-0,32%"
"29.09.2022","78,250","78,500","78,500","78,250","-0,32%"
"28.09.2022","78,500","79,125","79,125","78,500","-0,79%"
"27.09.2022","79,125","79,500","79,500","79,125","-0,47%"
"26.09.2022","79,500","79,875","79,875","79,500","-0,47%"
"23.09.2022","79,875","80,125","80,125","79,875","-0,31%"
"22.09.2022","80,125","79,750","80,125","79,750","0,47%"
"21.09.2022","79,750","79,875","79,875","79,750","-0,16%"
"20.09.2022","79,875","80,000","80,000","79,875","-0,16%"
"19.09.2022","80,000","79,875","80,000","79,875","0,16%"
"16.09.2022","79,875","79,750","79,875","79,750","0,16%"
"15.09.2022","79,750","80,125","80,125","79,750","-0,47%"
"14.09.2022","80,125","80,500","80,500","80,125","-0,47%"
"13.09.2022","80,500","80,250","80,500","80,250","0,31%"
"12.09.2022","80,250","80,250","80,250","80,250","0,00%"
"09.09.2022","80,250","79,625","80,250","79,625","0,78%"
"08.09.2022","79,625","79,875","79,875","79,625","-0,31%"
"07.09.2022","79,875","80,375","80,375","79,875","-0,62%"
"06.09.2022","80,375","79,750","80,375","79,750","0,78%"
"05.09.2022","79,750","79,750","79,750","79,750","0,00%"
"02.09.2022","79,750","79,625","79,750","79,625","0,16%"
"01.09.2022","79,625","79,375","79,625","79,375","0,31%"
"31.08.2022","79,375","79,750","79,750","79,375","-0,47%"
"30.08.2022","79,750","79,625","79,750","79,625","0,16%"
"29.08.2022","79,625","79,625","79,625","79,625","0,00%"
"26.08.2022","79,625","79,375","79,625","79,375","0,31%"
"25.08.2022","79,375","79,375","79,375","79,375","0,00%"
"24.08.2022","79,375","79,500","79,500","79,375","-0,16%"
"23.08.2022","79,500","79,750","79,750","79,500","-0,31%"
"22.08.2022","79,750","80,000","80,000","79,750","-0,31%"
"19.08.2022","80,000","80,125","80,125","80,000","-0,16%"
"18.08.2022","80,125","80,250","80,250","80,125","-0,16%"
"17.08.2022","80,250","79,625","80,250","79,625","0,78%"
"16.08.2022","79,625","79,375","79,625","79,375","0,31%"
"15.08.2022","79,375","79,375","79,375","79,375","0,00%"
"12.08.2022","79,375","79,625","79,625","79,375","-0,31%"
"11.08.2022","79,625","79,625","79,625","79,625","0,00%"
"10.08.2022","79,625","79,750","79,750","79,625","-0,16%"
"09.08.2022","79,750","79,750","79,750","79,750","0,00%"
"08.08.2022","79,750","79,625","79,750","79,625","0,16%"
"05.08.2022","79,625","80,000","80,000","79,625","-0,47%"
"04.08.2022","80,000","80,500","80,500","80,000","-0,62%"
"03.08.2022","80,500","80,500","80,500","80,500","0,00%"
"02.08.2022","80,500","80,500","80,500","80,500","0,00%"
"01.08.2022","80,500","80,250","80,500","80,250","0,31%"
"29.07.2022","80,250","79,000","80,250","79,000","1,58%"
"28.07.2022","79,000","79,000","79,000","79,000","0,00%"
"27.07.2022","79,000","79,125","79,125","79,000","-0,16%"
"26.07.2022","79,125","77,875","79,125","77,875","1,61%"
"25.07.2022","77,875","79,250","79,250","77,875","-1,74%"
"22.07.2022","79,250","79,250","79,250","79,250","0,00%"
"21.07.2022","79,250","79,250","79,250","79,250","0,00%"
"20.07.2022","79,250","78,125","79,250","78,125","1,44%"
"19.07.2022","78,125","78,125","78,125","78,125","0,00%"
"18.07.2022","78,125","77,250","78,125","77,250","1,13%"
"15.07.2022","77,250","77,250","77,250","77,250","0,00%"
"14.07.2022","77,250","77,250","77,250","77,250","0,00%"
"13.07.2022","77,250","77,000","77,250","77,000","0,32%"
"12.07.2022","77,000","77,125","77,125","77,000","-0,16%"
"11.07.2022","77,125","77,125","77,125","77,125","0,00%"
"08.07.2022","77,125","77,125","77,125","77,125","0,00%"
"07.07.2022","77,125","75,750","77,125","75,750","1,82%"
"06.07.2022","75,750","77,125","77,125","75,750","-1,78%"
"05.07.2022","77,125","76,875","77,125","76,875","0,33%"
"04.07.2022","76,875","76,875","76,875","76,875","0,00%"
"01.07.2022","76,875","77,125","77,125","76,875","-0,32%"
"30.06.2022","77,125","77,375","77,375","77,125","-0,32%"
"29.06.2022","77,375","77,500","77,500","77,375","-0,16%"
"28.06.2022","77,500","77,875","77,875","77,500","-0,48%"
"27.06.2022","77,875","78,250","78,250","77,875","-0,48%"
"24.06.2022","78,250","78,000","78,250","78,000","0,32%"
"23.06.2022","78,000","77,875","78,000","77,875","0,16%"
"22.06.2022","77,875","78,125","78,125","77,875","-0,32%"
"21.06.2022","78,125","78,000","78,125","78,000","0,16%"
"20.06.2022","78,000","78,000","78,000","78,000","0,00%"
"17.06.2022","78,000","79,250","79,250","78,000","-1,58%"
"16.06.2022","79,250","79,250","79,250","79,250","0,00%"
"15.06.2022","79,250","78,750","79,250","78,750","0,63%"
"14.06.2022","78,750","78,375","78,750","78,375","0,48%"
"13.06.2022","78,375","80,000","80,000","78,375","-2,03%"
"10.06.2022","80,000","80,750","80,750","80,000","-0,93%"
"09.06.2022","80,750","80,875","80,875","80,750","-0,15%"
"08.06.2022","80,875","80,750","80,875","80,750","0,15%"
"07.06.2022","80,750","81,250","81,250","80,750","-0,62%"
"06.06.2022","81,250","81,000","81,250","81,000","0,31%"
"03.06.2022","81,000","81,250","81,250","81,000","-0,31%"
"02.06.2022","81,250","81,125","81,250","81,125","0,15%"
"01.06.2022","81,125","81,375","81,375","81,125","-0,31%"
"31.05.2022","81,375","81,625","81,625","81,375","-0,31%"
"30.05.2022","81,625","81,125","81,625","81,125","0,62%"
"27.05.2022","81,125","81,125","81,125","81,125","0,00%"
"26.05.2022","81,125","80,500","81,125","80,500","0,78%"
"25.05.2022","80,500","80,125","80,500","80,125","0,47%"
"24.05.2022","80,125","80,125","80,125","80,125","0,00%"
"23.05.2022","80,125","80,375","80,375","80,125","-0,31%"
"20.05.2022","80,375","80,500","80,500","80,375","-0,16%"
"19.05.2022","80,500","80,875","80,875","80,500","-0,46%"
"18.05.2022","80,875","81,500","81,500","80,875","-0,77%"
"17.05.2022","81,500","81,500","81,500","81,500","0,00%"
"16.05.2022","81,500","81,875","81,875","81,500","-0,46%"
"13.05.2022","81,875","81,875","81,875","81,875","0,00%"
"12.05.2022","81,875","81,875","81,875","81,875","0,00%"
"11.05.2022","81,875","82,000","82,000","81,875","-0,15%"
"10.05.2022","82,000","82,000","82,000","82,000","0,00%"
"09.05.2022","82,000","83,000","83,000","82,000","-5,34%"
"06.05.2022","86,625","83,625","86,625","83,000","3,59%"
"05.05.2022","83,625","84,125","84,125","83,625","-0,15%"
"04.05.2022","83,750","83,875","84,125","83,750","-0,15%"
"03.05.2022","83,875","84,500","84,500","83,875","-0,74%"
"02.05.2022","84,500","85,250","85,250","84,500","-0,88%"
"29.04.2022","85,250","85,625","85,625","85,250","-0,44%"
"28.04.2022","85,625","85,500","85,625","85,500","0,15%"
"27.04.2022","85,500","85,375","85,500","85,375","0,15%"
"26.04.2022","85,375","85,375","85,375","85,375","0,00%"
"25.04.2022","85,375","86,375","86,375","85,375","-0,58%"
"22.04.2022","85,875","88,250","88,250","85,875","-2,69%"
"21.04.2022","88,250","88,250","88,250","88,250","0,00%"
"20.04.2022","88,250","86,125","88,250","86,125","2,47%"
"19.04.2022","86,125","88,250","88,250","86,125","-2,41%"
"18.04.2022","88,250","86,000","88,250","86,000","2,62%"
"15.04.2022","86,000","86,000","86,000","86,000","0,00%"
"14.04.2022","86,000","85,875","86,125","85,875","0,15%"
"13.04.2022","85,875","86,250","86,250","85,875","-0,43%"
"12.04.2022","86,250","85,875","86,250","85,875","0,44%"
"11.04.2022","85,875","85,875","85,875","85,875","0,00%"
"08.04.2022","85,875","86,250","86,250","85,875","-0,43%"
"07.04.2022","86,250","86,250","86,250","86,250","0,00%"
"06.04.2022","86,250","86,750","86,750","86,250","-0,58%"
"05.04.2022","86,750","86,750","86,750","86,750","0,00%"
"04.04.2022","86,750","86,875","86,875","86,750","-0,14%"
"01.04.2022","86,875","86,875","86,875","86,875","0,00%"
"31.03.2022","86,875","87,000","87,000","86,875","-0,14%"
"30.03.2022","87,000","86,875","87,000","86,875","0,14%"
"29.03.2022","86,875","87,000","87,000","86,875","-0,14%"
"28.03.2022","87,000","87,250","87,250","87,000","-0,29%"
"25.03.2022","87,250","87,250","87,250","87,250","0,00%"
"24.03.2022","87,250","87,250","87,250","87,250","0,00%"
"23.03.2022","87,250","87,250","87,250","87,250","0,00%"
"22.03.2022","87,250","87,000","87,250","87,000","0,29%"
"21.03.2022","87,000","86,750","87,000","86,750","0,29%"
"18.03.2022","86,750","86,750","86,750","86,750","0,00%"
"17.03.2022","86,750","86,125","86,750","86,125","0,73%"
"16.03.2022","86,125","85,750","86,125","85,750","0,44%"
"15.03.2022","85,750","85,750","85,750","85,750","0,59%"
"14.03.2022","85,250","85,250","85,750","85,250","0,00%"
"11.03.2022","85,250","85,000","85,250","85,000","0,29%"
"10.03.2022","85,000","84,750","85,000","84,750","0,29%"
"09.03.2022","84,750","84,375","84,750","84,375","0,44%"
"08.03.2022","84,375","84,625","84,625","84,375","-0,30%"
"07.03.2022","84,625","86,375","86,375","84,625","-2,03%"
"04.03.2022","86,375","86,625","86,625","86,375","-0,29%"
"03.03.2022","86,625","86,750","86,750","86,625","-0,14%"
"02.03.2022","86,750","87,250","87,250","86,750","-0,57%"
"01.03.2022","87,250","87,500","87,500","87,250","-0,29%"
"28.02.2022","87,500","88,000","88,000","87,500","-0,57%"
"25.02.2022","88,000","90,500","90,500","88,000","-2,76%"
"24.02.2022","90,500","88,875","90,500","87,000","1,83%"
"23.02.2022","88,875","88,625","88,875","88,625","0,28%"
"22.02.2022","88,625","88,500","88,625","88,500","0,14%"
"21.02.2022","88,500","88,500","88,500","88,500","0,00%"
"18.02.2022","88,500","89,000","89,000","88,500","-0,56%"
"17.02.2022","89,000","88,750","89,000","88,750","0,28%"
"16.02.2022","88,750","88,500","88,750","88,500","0,28%"
"15.02.2022","88,500","88,875","88,875","88,500","-0,42%"
"14.02.2022","88,875","88,500","88,875","88,500","0,42%"
"11.02.2022","88,500","87,750","88,500","87,750","0,85%"
"10.02.2022","87,750","87,750","87,750","87,750","0,00%"
"09.02.2022","87,750","87,625","87,750","87,625","0,14%"
"08.02.2022","87,625","87,625","87,625","87,625","0,00%"
"07.02.2022","87,625","87,750","87,750","87,625","-0,14%"
"04.02.2022","87,750","87,750","87,750","87,750","0,00%"
"03.02.2022","87,750","87,500","87,750","87,500","0,29%"
"02.02.2022","87,500","87,625","87,625","87,500","-0,14%"
"01.02.2022","87,625","87,750","87,750","87,625","-0,14%"
"31.01.2022","87,750","87,750","87,750","87,750","0,00%"
"28.01.2022","87,750","88,125","88,125","87,750","-0,43%"
"27.01.2022","88,125","87,625","88,125","87,625","0,57%"
"26.01.2022","87,625","88,125","88,125","87,625","-0,57%"
"25.01.2022","88,125","88,375","88,375","88,125","-0,28%"
"24.01.2022","88,375","88,500","88,500","88,375","-0,14%"
"21.01.2022","88,500","88,375","88,500","88,375","0,14%"
"20.01.2022","88,375","88,250","88,375","88,250","0,14%"
"19.01.2022","88,250","88,750","88,750","88,250","-0,56%"
"18.01.2022","88,750","89,125","89,125","88,750","-0,42%"
"17.01.2022","89,125","89,125","89,125","89,125","0,00%"
"14.01.2022","89,125","89,500","89,500","89,125","-0,42%"
"13.01.2022","89,500","89,625","89,625","89,500","-0,14%"
"12.01.2022","89,625","90,250","90,250","89,625","-0,69%"
"11.01.2022","90,250","90,500","90,500","90,250","-0,28%"
"10.01.2022","90,500","90,625","90,625","90,500","-0,14%"
"07.01.2022","90,625","90,875","90,875","90,625","-0,28%"
"06.01.2022","90,875","91,625","91,625","90,875","-0,82%"
"05.01.2022","91,625","91,875","91,875","91,625","-0,27%"
"04.01.2022","91,875","91,875","91,875","91,875","0,00%"
"03.01.2022","91,875","92,000","92,000","91,875","-0,14%"
"31.12.2021","92,000","92,000","92,000","92,000","0,00%"
"30.12.2021","92,000","91,750","92,000","91,750","0,27%"
"29.12.2021","91,750","91,750","91,750","91,750","0,00%"
"28.12.2021","91,750","91,750","91,750","91,750","0,00%"
"27.12.2021","91,750","91,750","91,750","91,750","0,00%"
"24.12.2021","91,750","91,750","91,750","91,750","0,00%"
"23.12.2021","91,750","91,875","91,875","91,750","-0,14%"
"22.12.2021","91,875","91,875","91,875","91,875","0,00%"
"21.12.2021","91,875","91,625","91,875","91,625","0,27%"
"20.12.2021","91,625","91,875","91,875","91,625","-0,27%"
"17.12.2021","91,875","91,625","91,875","91,625","0,27%"
"16.12.2021","91,625","91,000","91,625","91,000","0,69%"
"15.12.2021","91,000","90,875","91,000","90,875","0,14%"
"14.12.2021","90,875","90,500","90,875","90,500","0,41%"
"13.12.2021","90,500","90,375","90,500","90,375","0,14%"
"10.12.2021","90,375","90,375","90,375","90,375","0,00%"
"09.12.2021","90,375","90,250","90,375","90,250","0,14%"
"08.12.2021","90,250","89,500","90,375","89,500","0,84%"
"07.12.2021","89,500","90,000","90,000","89,500","-0,56%"
"06.12.2021","90,000","89,250","90,250","89,250","0,84%"
"03.12.2021","89,250","89,125","89,250","89,125","0,14%"
"02.12.2021","89,125","89,250","89,250","89,000","-0,14%"
"01.12.2021","89,250","88,750","89,250","88,750","0,28%"
"30.11.2021","89,000","87,875","89,000","87,875","1,28%"
"29.11.2021","87,875","88,125","88,125","87,625","-0,28%"
"26.11.2021","88,125","88,625","88,625","88,125","-0,56%"
"25.11.2021","88,625","89,125","89,500","88,625","-0,56%"
"24.11.2021","89,125","88,875","89,125","88,125","0,28%"
"23.11.2021","88,875","89,250","89,250","88,875","-0,42%"
"22.11.2021","89,250","89,250","89,250","89,250","0,00%"
"19.11.2021","89,250","89,000","89,250","88,875","0,28%"
"18.11.2021","89,000","89,250","89,250","89,000","-0,28%"
"17.11.2021","89,250","89,250","89,250","89,250","0,00%"
"16.11.2021","89,250","89,875","89,875","89,250","-0,70%"
